Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Chapter Name,Movie ID,Movie Chapter,Movie Title,Release Year,Runtime,Budget,Box Office,Place Name,Place Category,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),spells_found,first_spell_found,Spell ID,Incantation,Spell Name,Effect,Light,spell,other_sentiment,joy,sadness,anger,surprise,disgust,fear,K-Means_Cluster
5710,183,23,1,I have to finish what Dumbledore started. I'm not sure where that will lead me... but I'll let you and Ron konw where I am -- when I can.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9323697686195374,0.0423585623502731,0.0042885672301054,0.0012210914865136,0.0072928620502352,0.0013172271428629,0.0111519135534763,0
5711,183,23,3,"I've always admired your courage, Harry, but sometimes... you're really thick.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.0854549035429954,0.0019042843487113,0.0051653576083481,0.0044197952374815,0.0043240450322628,0.895024836063385,0.0037066533695906,1
5712,183,23,3,"You don't honestly think you can find all those Horcruxes by yourself, do you? You need us, Harry.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.7854365110397339,0.0052804984152317,0.0011457710061222,0.0093290274962782,0.0062616602517664,0.1891329735517501,0.0034135524183511,0
5713,183,23,1,Yeah.  I do.  But do me a favor. When I'm around?  Keep the snogging to a minimum.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.0352619029581546,0.0011530668707564,0.0034661616664379,0.0073299682699143,0.0016030709957703,0.9479882717132568,0.0031975980382412,1
5714,183,23,3,Like that's going to happen.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.7905132174491882,0.0194653067737817,0.0023745221551507,0.0117170149460434,0.0253747906535863,0.0863341614603996,0.0642210766673088,0
5715,183,23,3,"Besides, he's barking.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9657227993011476,0.0101872906088829,0.0039342064410448,0.0013253790093585,0.0027827208396047,0.0064976350404322,0.0095499157905578,0
5716,183,23,1,"Funny, he says the same about you.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.970984160900116,0.0064883418381214,0.0017842294182628,0.0017577018588781,0.0027377314399927,0.0117057431489229,0.0045421393588185,0
5717,183,23,3,"Yes, but I'm exceptionally perceptive.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9376915097236632,0.0514451637864112,0.0023520505055785,0.0015874389791861,0.0031301050912588,0.0018107902724295,0.0019830265082418,0
5718,183,23,1,You're brilliant.  You both are.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.0127823539078235,0.9778245091438292,0.0020585416350513,0.0022488189861178,0.0021356244105845,0.0014035764615982,0.0015465462347492,5
5719,183,23,3,Do you think we'll ever... come back?,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9692761301994324,0.0082579450681805,0.0041310698725283,0.002160154050216,0.0074261855334043,0.006417004391551,0.0023315616417676,0
5720,183,23,1,I don't know. I never realised how beautiful this place was.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.3498349487781524,0.0954814702272415,0.0394829325377941,0.0023774660658091,0.5050520896911621,0.0029738638550043,0.0047972160391509,1
5721,184,70,51,"These are dark times, there is no denying.  Our world has perhaps faced no greater threat than it does today.  But I say this to our citizenry:  we, ever your servants, continue to defend your liberty and repel the forces that would seek to take it from you. Your Ministry remains strong...",Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Ministry of Magic,Other Magical Locations,Rufus Scrimgeour,Human,Male,,,,,[],,,,,,,,0.0098887337371706,0.0037921981420367,0.0051001431420445,0.0015050382353365,0.0013451415579766,0.001399949658662,0.9769688248634338,2
5722,184,17,95,"Hermione.  Your tea is ready, dear.",Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Mrs. Granger,Human,Female,,,,,[],,,,,,,,0.928788959980011,0.0553779117763042,0.002067920519039,0.0027008361648768,0.0040551624260842,0.0024280615616589,0.0045811142772436,3
5723,184,17,3,"Coming, Mum.",Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9708542823791504,0.0162103809416294,0.0013824633788317,0.0029697981663048,0.0030407470185309,0.0034318342804908,0.0021105275955051,3
5724,184,17,95,Don't you look lovely.  All packed?,Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Mrs. Granger,Human,Female,,,,,[],,,,,,,,0.0892176181077957,0.899269700050354,0.0014098000247031,0.0018049579812213,0.0056030796840786,0.0014986819587647,0.0011961667332798,5
5725,184,17,110,Are you sure these biscuits are sugar-free?,Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Mr. Granger,Human,Male,,,,,[],,,,,,,,0.9610971808433532,0.009465211071074,0.0012272301828488,0.002351610455662,0.0157171096652746,0.0061111589893698,0.0040305755101144,3
5726,184,17,95,"Quite sure, dear.  See the big bold letters that say 'Sugar Free'?  Dead giveaway.",Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Mrs. Granger,Human,Female,,,,,[],,,,,,,,0.6948831677436829,0.0041659977287054,0.0023927898146212,0.0065149925649166,0.0041862418875098,0.2843436002731323,0.0035132160410284,3
5727,184,17,110,"Mm.  Yes. Hello, kitten.  Don't you look lovely.",Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Mr. Granger,Human,Male,,,,,[],,,,,,,,0.0379022322595119,0.9521285891532898,0.0010850905673578,0.0021372763440012,0.0044377730228006,0.0011470086174085,0.0011620058212429,5
5728,184,17,95,"Darling, don't be suspicious the biscuits taste so good, be grateful the company's so clever...",Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Mrs. Granger,Human,Female,,,,,[],,,,,,,,0.9690892696380616,0.0208956561982631,0.0007644731085747,0.0009204291854985,0.0030517557170242,0.0028377103153616,0.0024407946038991,3
5729,184,17,3,Obliviate.,Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,['obliviate'],obliviate,36.0,Obliviate,Memory Charm,Erases memories,Green,obliviate,0.935126781463623,0.011061773635447,0.0177697204053401,0.0057355691678822,0.0035282345488667,0.0138331931084394,0.0129449563100934,3
5730,184,17,3,Goodbye.,Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.8579307198524475,0.0954630970954895,0.0195082407444715,0.0079789562150835,0.0076812896877527,0.0061292578466236,0.005308395717293,3
5731,184,17,2,What are those?,Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.9659240245819092,0.0076414668001234,0.00194148987066,0.0046042553149163,0.0081623550504446,0.0073141418397426,0.004412171896547,3
5732,184,17,16,Close the door.,Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Arthur Weasley,Human,Male,Gryffindor,Weasel,,,[],,,,,,,,0.0039251884445548,0.0026649576611816,0.0021887409966439,0.9786732792854308,0.0020486011635512,0.0078909080475568,0.0026084650307893,4
5733,184,17,16,"These are for the Order.  So many are on the run now, it helps them to stay connected with the rest of us.  Know they're not alone...",Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Arthur Weasley,Human,Male,Gryffindor,Weasel,,,[],,,,,,,,0.9293432235717772,0.0585698038339614,0.0045423377305269,0.000959244207479,0.001828794600442,0.0018327516736462,0.0029237614944577,3
5734,184,17,2,C'mon.  Mum's got dinner ready.,Dark Times,7,1,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",The Burrow,Dwellings,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.7789360880851746,0.1996857076883316,0.0018135018181055,0.003825191874057,0.0071370373480021,0.0021520119626075,0.0064504235051572,3
5735,185,13,9,Severus.  I was beginning to worry you'd lost your way.  Come.  I've saved you a seat.,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.0153282331302762,0.0026356959715485,0.0022694515064358,0.001514907577075,0.0029938740190118,0.0015272492310032,0.9737305641174316,2
5736,185,13,9,"You know our hosts, of course, Severus.  Narcissa in particular has been most hospitable.  Lucius, on the other hand, is, I fear, burdened by my presence.  Are you, Lucius?",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.9701326489448548,0.0068685915321111,0.0065908799879252,0.0015619748737663,0.00156800088007,0.0067714448086917,0.0065064914524555,3
5737,185,13,23,My lord?,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Lucius Malfoy,Human,Male,Slytherin,,Elm,Dragon Heartstring,[],,,,,,,,0.0048227803781628,0.0020439389627426,0.0023539236281067,0.0022349033970385,0.9822768568992616,0.0028722709976136,0.0033953734673559,1
5738,185,13,9,Are you burdened?,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.9708279967308044,0.0115226134657859,0.0020764421205967,0.0033934863749891,0.0050572273321449,0.0036348425783216,0.0034874258562922,3
5739,185,13,63,My lord is always welcome here.,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Narcissa Malfoy,Human,Female,Slytherin,,,,[],,,,,,,,0.0963981449604034,0.8944962024688721,0.0023822651710361,0.0017601994331926,0.0017405246617272,0.0013484196970239,0.0018742185784503,5
5740,185,13,9,"You bring news I trust, Severus?",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.9661518931388856,0.0233990345150232,0.0011018788209185,0.0014998920960351,0.0038120774552226,0.0023964059073477,0.0016387788346037,3
5741,185,13,6,It will happen Saturday next.  At nightfall.,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.9633576273918152,0.0194000098854303,0.0029538343660533,0.0017888986039906,0.0054842503741383,0.0018669732380658,0.0051484131254255,3
5742,185,13,9,And this information comes --,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.967951238155365,0.0163378454744815,0.0029210685752332,0.0022085420787334,0.0050883134827017,0.0026388950645923,0.0028539721388369,3
5743,185,13,6,-- from the source we discussed.,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.975015103816986,0.0070287734270095,0.0026750261895358,0.0026915906928479,0.0029851126018911,0.0072495122440159,0.0023547157179564,3
5744,185,13,70,"I have heard differently, my lord. Dawlish, the Auror, let slip that the Potter boy will not be moved until the thirtieth of this month, the night before he turns seventeen.",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Corban Yaxley,Human,Male,Slytherin,,,,[],,,,,,,,0.9734681844711304,0.0080283861607313,0.0010886512463912,0.0009287095163017,0.0067826067097485,0.0077310353517532,0.0019724653102457,3
5745,185,13,6,This is a false trail.  The Auror Office no longer plays any part in the protection of Harry Potter. Those closest to him believe we have infiltrated the Ministry.,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.7827341556549072,0.00541229872033,0.0048311571590602,0.0066691366955637,0.0019502922659739,0.193099707365036,0.0053032133728265,3
5746,185,13,129,"Well, they've got that right, then, 'aven't they?",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Ghosts,,,,,,,[],,,,,,,,0.9170966744422911,0.0080688688904047,0.0020251346286386,0.0207721889019012,0.0266692694276571,0.020784692838788,0.0045831855386495,3
5747,185,13,9,"Pius, what say you?",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.8253248333930969,0.0051992377266287,0.0027761654928326,0.0204356890171766,0.0066155060194432,0.1365478038787841,0.0031008175574243,3
5748,185,13,96,"One hears many things, my lord. Whether the truth is among them is not clear.",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Pius Thicknesse,Human,Male,,,,,[],,,,,,,,0.1258198171854019,0.0019415623974055,0.0041111069731414,0.0058849756605923,0.0064175766892731,0.8513080477714539,0.0045169508084654,1
5749,185,13,9,"Spoken like a true politician. You will, I think, prove most useful, Pius.  Where will he be taken?  The boy?",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.966312050819397,0.0056487978436052,0.0020341123454272,0.0019806653726845,0.0017129161860793,0.0204476583749055,0.0018637807806953,3
5750,185,13,6,"To a safehouse.  Likely the home of someone in the Order.  I'm told it has been given every manner of protection possible. Once there, it will be impractical to attack him.  We may have compromised the Ministry, but there are those who remain loyal to him.  As long as the Ministry stands, his allies within will have the means at their disposal to insure his safety.",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.952568292617798,0.0081015564501285,0.0080249905586242,0.0013796887360513,0.0017784067895263,0.0091346958652138,0.0190123245120048,3
5751,185,13,22,"My lord, if I might, I'd like to volunteer myself for this task. I'd like to kill the boy.",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.9235934019088744,0.0050081443041563,0.0025848487857729,0.0022698498796671,0.0059555172920227,0.0555966906249523,0.0049916412681341,3
5752,185,13,9,Wormtail!  Have I not spoken to you about keeping our guest quiet?,Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.9702317118644714,0.0175852123647928,0.0013181898975744,0.0022103227674961,0.0041352887637913,0.0028039624448865,0.0017153442604467,3
5753,185,13,44,"Yes, m-my lord.  Right away, my lord.",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Peter Pettigrew,Human,Male,Gryffindor,,Chestnut,Dragon Heartstring,[],,,,,,,,0.9682656526565552,0.0201592110097408,0.0013927541440352,0.0020765883382409,0.0034761670976877,0.0026918295770883,0.0019377679564058,3
5754,185,13,9,"As inspiring as I find your bloodlust, Bellatrix, I must be the one to kill Harry Potter.  But I face an unfortunate complication.  It has recently come to my attention that my wand and Potter's share the same core. They are, in some ways, twins.  We can wound but not fatally harm one another.  Which means, if I am to kill him... I will have to do it with another's wand.",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.9669469594955444,0.0107171656563878,0.0047613522037863,0.0015746572753414,0.0015373283531516,0.0037881263997405,0.0106745436787605,3
5755,185,13,9,"Come now.  Surely one of you would like the honor?  What about... you, Lucius?",Dark Lord Ascending,7,2,Harry Potter and the Deathly Hallows Part 1,2010,146,"$200,000,000 ","$976,900,000 ",Malfoy Manor,Dwellings,Voldemort,Human,Male,Slytherin,,Yew,Phoenix Feather,[],,,,,,,,0.4841514229774475,0.0055557084269821,0.0016524454113095,0.1537373960018158,0.0090051293373107,0.3422788381576538,0.0036189905367791,3
